epoch,step,test_loss,train_loss
0,49,,3.2864880561828613
0,99,,3.033874988555908
0,149,,2.904473304748535
0,199,,2.694460153579712
0,249,,2.764554977416992
0,299,,2.7314465045928955
0,349,,2.687622547149658
0,399,,2.5754475593566895
0,449,,2.5312345027923584
0,499,,2.5533859729766846
0,549,,2.6021504402160645
0,599,,2.4390151500701904
0,649,,2.565789222717285
0,699,,2.5715041160583496
0,749,,2.5471978187561035
0,799,,2.586289882659912
0,849,,2.5886099338531494
0,899,,2.4433298110961914
0,949,,2.486694574356079
0,999,,2.5077269077301025
0,1049,,2.600684881210327
0,1099,,2.609680652618408
0,1149,,2.554996967315674
0,1199,,2.4552457332611084
0,1249,,2.522063970565796
0,1299,,2.543962001800537
0,1349,,2.5537710189819336
0,1399,,2.4715304374694824
0,1449,,2.574843168258667
0,1499,,2.5774312019348145
0,1549,,2.5055806636810303
0,1599,,2.682478666305542
0,1649,,2.5412867069244385
0,1699,,2.504044532775879
0,1749,,2.4703872203826904
0,1799,,2.5167269706726074
0,1849,,2.5200586318969727
0,1899,,2.4397072792053223
0,1949,,2.497091770172119
0,1999,,2.5131924152374268
0,2049,,2.4879989624023438
0,2099,,2.5185511112213135
0,2149,,2.461247444152832
0,2199,,2.542374849319458
0,2249,,2.4827990531921387
0,2299,,2.552877426147461
0,2349,,2.5884153842926025
0,2399,,2.4048728942871094
0,2449,,2.4962241649627686
0,2499,,2.501620292663574
0,2549,,2.614171028137207
0,2599,,2.545987129211426
0,2649,,2.4579343795776367
0,2699,,2.5632381439208984
0,2749,,2.5195891857147217
0,2799,,2.4557313919067383
0,2849,,2.4582650661468506
0,2899,,2.4186604022979736
0,2949,,2.464603900909424
0,2999,,2.448129892349243
0,3049,,2.512350082397461
0,3099,,2.400420665740967
0,3149,,2.4410290718078613
0,3199,,2.5500288009643555
0,3249,,2.517831563949585
0,3299,,2.5127506256103516
0,3349,,2.401336193084717
0,3399,,2.5302467346191406
0,3449,,2.5439703464508057
0,3499,,2.6469688415527344
0,3549,,2.4781911373138428
0,3599,,2.4313056468963623
0,3649,,2.5169224739074707
0,3699,,2.555290460586548
0,3749,,2.4715802669525146
0,3799,,2.4406328201293945
0,3849,,2.4870529174804688
0,3899,,2.509411096572876
0,3949,,2.5111265182495117
0,3999,,2.5583009719848633
0,4049,,2.448779821395874
0,4099,,2.4579200744628906
0,4149,,2.4599080085754395
0,4199,,2.524073362350464
0,4249,,2.39475417137146
0,4299,,2.5892951488494873
0,4349,,2.45664644241333
0,4399,,2.5069501399993896
0,4449,,2.435943365097046
0,4499,,2.592529773712158
0,4549,,2.3972690105438232
0,4599,,2.5782883167266846
0,4649,,2.440079927444458
0,4699,,2.542025089263916
0,4749,,2.555365800857544
0,4799,,2.4749503135681152
0,4849,,2.5186707973480225
0,4899,,2.488402843475342
0,4949,,2.5016798973083496
0,4999,,2.4221625328063965
0,5049,,2.479219913482666
0,5074,2.479443073272705,
1,5099,,2.462852954864502
1,5149,,2.5195462703704834
1,5199,,2.43945574760437
1,5249,,2.4597694873809814
1,5299,,2.42842960357666
1,5349,,2.464228630065918
1,5399,,2.4589145183563232
1,5449,,2.455000638961792
1,5499,,2.501511812210083
1,5549,,2.494189739227295
1,5599,,2.424801826477051
1,5649,,2.479503870010376
1,5699,,2.577014446258545
1,5749,,2.434990167617798
1,5799,,2.4364752769470215
1,5849,,2.4676010608673096
1,5899,,2.4013965129852295
1,5949,,2.4542462825775146
1,5999,,2.5137150287628174
1,6049,,2.4604880809783936
1,6099,,2.477816343307495
1,6149,,2.447166919708252
1,6199,,2.423762083053589
1,6249,,2.5725550651550293
1,6299,,2.4927401542663574
1,6349,,2.4161899089813232
1,6399,,2.497894048690796
1,6449,,2.532046318054199
1,6499,,2.4727604389190674
1,6549,,2.45233416557312
1,6599,,2.5151283740997314
1,6649,,2.4906437397003174
1,6699,,2.548335075378418
1,6749,,2.4166061878204346
1,6799,,2.578918218612671
1,6849,,2.4650015830993652
1,6899,,2.548271417617798
1,6949,,2.4999756813049316
1,6999,,2.4370498657226562
1,7049,,2.490206241607666
1,7099,,2.445518970489502
1,7149,,2.4451956748962402
1,7199,,2.4560046195983887
1,7249,,2.5178394317626953
1,7299,,2.3938333988189697
1,7349,,2.42690372467041
1,7399,,2.4600212574005127
1,7449,,2.455051898956299
1,7499,,2.391847848892212
1,7549,,2.4943747520446777
1,7599,,2.5152299404144287
1,7649,,2.4840970039367676
1,7699,,2.489851474761963
1,7749,,2.4851856231689453
1,7799,,2.5189058780670166
1,7849,,2.423344850540161
1,7899,,2.5359549522399902
1,7949,,2.5081114768981934
1,7999,,2.6357603073120117
1,8049,,2.4236090183258057
1,8099,,2.4227426052093506
1,8149,,2.472985029220581
1,8199,,2.409339666366577
1,8249,,2.3920223712921143
1,8299,,2.433964490890503
1,8349,,2.5274715423583984
1,8399,,2.423147201538086
1,8449,,2.517868995666504
1,8499,,2.459259510040283
1,8549,,2.4860949516296387
1,8599,,2.595162868499756
1,8649,,2.4397404193878174
1,8699,,2.3939599990844727
1,8749,,2.5106899738311768
1,8799,,2.5424227714538574
1,8849,,2.4219532012939453
1,8899,,2.5438764095306396
1,8949,,2.423081159591675
1,8999,,2.4899394512176514
1,9049,,2.47365140914917
1,9099,,2.441409111022949
1,9149,,2.4445290565490723
1,9199,,2.4883947372436523
1,9249,,2.393524408340454
1,9299,,2.4966282844543457
1,9349,,2.4018938541412354
1,9399,,2.4632389545440674
1,9449,,2.428194046020508
1,9499,,2.5528764724731445
1,9549,,2.5159554481506348
1,9599,,2.412123441696167
1,9649,,2.446789503097534
1,9699,,2.516970157623291
1,9749,,2.410855531692505
1,9799,,2.524205446243286
1,9849,,2.3927698135375977
1,9899,,2.391798734664917
1,9949,,2.4111969470977783
1,9999,,2.488464593887329
1,10049,,2.424567699432373
1,10099,,2.4646897315979004
1,10149,,2.4300875663757324
1,10149,2.465981960296631,
2,10199,,2.49392032623291
2,10249,,2.5165233612060547
2,10299,,2.4858968257904053
2,10349,,2.449498414993286
2,10399,,2.4838368892669678
2,10449,,2.4244401454925537
2,10499,,2.454389810562134
2,10549,,2.4589033126831055
2,10599,,2.434333562850952
2,10649,,2.392714500427246
2,10699,,2.422430992126465
2,10749,,2.431020498275757
2,10799,,2.4428443908691406
2,10849,,2.4653470516204834
2,10899,,2.4547791481018066
2,10949,,2.4276721477508545
2,10999,,2.4898464679718018
2,11049,,2.424607753753662
2,11099,,2.448338747024536
2,11149,,2.422947406768799
2,11199,,2.5002870559692383
2,11249,,2.3940742015838623
2,11299,,2.530104160308838
2,11349,,2.42301607131958
2,11399,,2.4533395767211914
2,11449,,2.4540233612060547
2,11499,,2.5281882286071777
2,11549,,2.490074634552002
2,11599,,2.4653403759002686
2,11649,,2.4136993885040283
2,11699,,2.42423939704895
2,11749,,2.4545483589172363
2,11799,,2.4512126445770264
2,11849,,2.524977207183838
2,11899,,2.4453160762786865
2,11949,,2.543222665786743
2,11999,,2.4715213775634766
2,12049,,2.515984058380127
2,12099,,2.4258620738983154
2,12149,,2.424344062805176
2,12199,,2.5575499534606934
2,12249,,2.5472567081451416
2,12299,,2.440656900405884
2,12349,,2.452143907546997
2,12399,,2.4338884353637695
2,12449,,2.423097610473633
2,12499,,2.4255847930908203
2,12549,,2.4017581939697266
2,12599,,2.4231059551239014
2,12649,,2.5315465927124023
2,12699,,2.3958077430725098
2,12749,,2.441302537918091
2,12799,,2.4543890953063965
2,12849,,2.3931281566619873
2,12899,,2.456003189086914
2,12949,,2.4226362705230713
2,12999,,2.426068067550659
2,13049,,2.462977886199951
2,13099,,2.4231116771698
2,13149,,2.487600326538086
2,13199,,2.461331367492676
2,13249,,2.42319917678833
2,13299,,2.5262207984924316
2,13349,,2.4457876682281494
2,13399,,2.517420768737793
2,13449,,2.4858131408691406
2,13499,,2.4932146072387695
2,13549,,2.4192142486572266
2,13599,,2.392491102218628
