epoch,step,test_loss,train_loss
0,49,,2.9344282150268555
0,99,,2.787026882171631
0,149,,2.855645179748535
0,199,,2.86122465133667
0,249,,2.8293988704681396
0,299,,2.8209869861602783
0,349,,2.8675858974456787
0,399,,2.7518396377563477
0,449,,2.8392462730407715
0,499,,2.84455943107605
0,549,,2.8418080806732178
0,599,,2.8288497924804688
0,649,,2.7920889854431152
0,699,,2.7666189670562744
0,749,,2.877552032470703
0,799,,2.8599472045898438
0,849,,2.9248414039611816
0,899,,2.8822202682495117
0,949,,2.7195541858673096
0,999,,2.880955457687378
0,1049,,2.9551565647125244
0,1099,,2.7136244773864746
0,1149,,2.829380512237549
0,1199,,2.9073846340179443
0,1249,,2.782290458679199
0,1299,,2.911487579345703
0,1349,,2.8136327266693115
0,1399,,2.8873698711395264
0,1449,,2.8603594303131104
0,1499,,2.7510197162628174
0,1549,,2.7354702949523926
0,1599,,2.860443592071533
0,1649,,2.860290050506592
0,1699,,2.7979393005371094
0,1749,,2.8290297985076904
0,1799,,2.797983407974243
0,1849,,2.953947067260742
0,1899,,2.8292603492736816
0,1949,,2.7823679447174072
0,1999,,2.8135886192321777
0,2049,,2.7355129718780518
0,2099,,2.7980124950408936
0,2149,,2.7198870182037354
0,2199,,2.860429048538208
0,2249,,2.7667574882507324
0,2299,,2.782366991043091
0,2349,,2.876091957092285
0,2399,,2.844806432723999
0,2449,,2.73551082611084
0,2499,,2.7811062335968018
0,2537,2.8252108097076416,
1,2549,,2.704071044921875
1,2599,,2.860508918762207
1,2649,,2.860475540161133
1,2699,,2.8448870182037354
1,2749,,2.704042434692383
1,2799,,2.9073867797851562
1,2849,,2.7355117797851562
1,2899,,2.9224233627319336
1,2949,,2.8292620182037354
1,2999,,2.9073879718780518
1,3049,,2.9855120182037354
1,3099,,2.8291759490966797
1,3149,,2.8448781967163086
1,3199,,2.8345906734466553
1,3249,,2.829293727874756
1,3299,,2.8448870182037354
1,3349,,2.7823054790496826
1,3399,,2.8292620182037354
1,3449,,2.8448877334594727
1,3499,,2.782381296157837
1,3549,,2.7814323902130127
1,3599,,2.9073870182037354
