epoch,step,train_loss
0,49,3.351621389389038
0,99,3.3891077041625977
0,149,3.3917572498321533
0,199,3.372230291366577
0,249,3.3917622566223145
0,299,3.3916358947753906
0,349,2.7873995304107666
0,399,2.3917624950408936
0,449,3.3917624950408936
0,499,3.3917624950408936
0,549,3.3917603492736816
0,599,3.3830127716064453
0,649,3.39145827293396
0,699,3.3917624950408936
0,749,3.3917622566223145
0,799,3.3917407989501953
0,849,3.378221035003662
0,899,3.3917624950408936
0,949,2.3917624950408936
0,999,3.3917622566223145
0,1049,3.3917624950408936
0,1099,3.377861499786377
0,1149,3.3917620182037354
0,1199,3.3917624950408936
0,1249,3.3917624950408936
0,1299,3.3917624950408936
0,1349,3.3917624950408936
0,1399,3.3879644870758057
0,1449,3.3917431831359863
0,1499,3.3917624950408936
0,1549,3.3917624950408936
0,1599,3.3917624950408936
0,1649,3.3917624950408936
0,1699,3.3917622566223145
0,1749,3.3917624950408936
0,1799,3.3917624950408936
0,1849,3.3917624950408936
0,1899,3.3917624950408936
0,1949,3.3917624950408936
0,1999,2.3917624950408936
0,2049,2.3917624950408936
0,2099,3.380131959915161
0,2149,3.3917624950408936
0,2199,3.3917624950408936
0,2249,3.3917622566223145
0,2299,3.3917624950408936
0,2349,3.3917624950408936
0,2399,3.3917617797851562
0,2449,2.3917624950408936
0,2499,2.3917624950408936
0,2549,3.3917624950408936
0,2599,3.3917624950408936
0,2649,3.3917624950408936
0,2699,3.3917624950408936
0,2749,3.3917624950408936
0,2799,3.3917624950408936
0,2849,3.3917624950408936
0,2899,3.3917624950408936
0,2949,3.3917624950408936
0,2999,3.3917624950408936
0,3049,3.3917624950408936
0,3099,3.3917624950408936
0,3149,3.3917624950408936
0,3199,3.3917624950408936
0,3249,3.3917624950408936
0,3299,3.3917624950408936
0,3349,2.3917624950408936
0,3399,3.3917624950408936
0,3449,3.3917624950408936
0,3499,3.3917624950408936
0,3549,3.3917624950408936
0,3599,2.3917624950408936
0,3649,3.3917624950408936
0,3699,3.3917605876922607
0,3749,3.3917624950408936
0,3799,3.3917624950408936
0,3849,3.3917624950408936
0,3899,3.3917624950408936
0,3949,3.3917624950408936
0,3999,2.3917624950408936
0,4049,3.3917624950408936
0,4099,3.3917624950408936
0,4149,2.3917624950408936
0,4199,3.3917624950408936
0,4249,2.3917624950408936
0,4299,3.3917624950408936
0,4349,3.3917624950408936
0,4399,3.3917624950408936
0,4449,3.3917624950408936
0,4499,3.3917624950408936
0,4549,3.3917624950408936
0,4599,2.3917624950408936
0,4649,3.3917627334594727
0,4699,3.3917624950408936
0,4749,3.3917624950408936
0,4799,3.3917624950408936
0,4849,2.3917624950408936
0,4899,3.3917624950408936
0,4949,3.3917624950408936
0,4999,3.3917624950408936
0,5049,3.391753673553467
0,5099,3.3917620182037354
0,5149,3.3917624950408936
0,5199,3.3917624950408936
0,5249,3.3917624950408936
0,5299,3.3917624950408936
0,5349,3.3917624950408936
0,5399,3.3917624950408936
0,5449,3.3917624950408936
0,5499,3.3917624950408936
0,5549,3.3917624950408936
0,5599,3.3917624950408936
0,5649,3.3917624950408936
0,5699,3.3917624950408936
0,5749,3.3917624950408936
0,5799,3.3917624950408936
0,5849,3.3917624950408936
0,5899,3.3917624950408936
0,5949,3.3917624950408936
0,5999,3.3917624950408936
0,6049,3.3917624950408936
0,6099,3.3917624950408936
0,6149,3.3917624950408936
0,6199,3.3917624950408936
0,6249,3.3917624950408936
0,6299,3.3917624950408936
0,6349,3.3917624950408936
0,6399,3.3917624950408936
0,6449,3.3917624950408936
0,6499,3.3917624950408936
0,6549,3.3917624950408936
0,6599,3.3917624950408936
0,6649,3.3917624950408936
0,6699,3.3917624950408936
0,6749,3.3917624950408936
0,6799,3.3917624950408936
0,6849,3.3917624950408936
0,6899,3.3917624950408936
0,6949,3.3917624950408936
0,6999,3.3917624950408936
0,7049,3.3917624950408936
0,7099,3.3917624950408936
0,7149,3.3917624950408936
0,7199,3.3917624950408936
0,7249,3.3917624950408936
0,7299,3.3917624950408936
0,7349,3.3917624950408936
0,7399,3.3917624950408936
0,7449,3.3917624950408936
0,7499,3.3917624950408936
0,7549,3.3917624950408936
0,7599,3.3917624950408936
0,7649,3.3917624950408936
0,7699,3.3917624950408936
0,7749,3.3917624950408936
0,7799,3.3917624950408936
0,7849,3.3917624950408936
0,7899,3.3917624950408936
0,7949,3.3917624950408936
0,7999,3.3917624950408936
0,8049,3.3917624950408936
0,8099,3.3917624950408936
0,8149,3.3917624950408936
0,8199,3.3917624950408936
0,8249,3.391554594039917
0,8299,3.3917624950408936
0,8349,3.3917624950408936
0,8399,3.3917624950408936
0,8449,3.3917624950408936
0,8499,3.3917624950408936
0,8549,3.3917624950408936
0,8599,3.3917624950408936
0,8649,3.3917624950408936
0,8699,3.3917624950408936
0,8749,3.3917624950408936
0,8799,3.3917624950408936
0,8849,3.3917624950408936
0,8899,3.3917624950408936
0,8949,3.3917624950408936
0,8999,3.3917624950408936
0,9049,3.3917624950408936
0,9099,3.3917624950408936
0,9149,3.3917624950408936
0,9199,3.3917624950408936
0,9249,2.3917624950408936
0,9299,3.39176082611084
0,9349,3.3917624950408936
0,9399,3.3917624950408936
0,9449,3.3917624950408936
0,9499,3.3917624950408936
0,9549,3.3917624950408936
0,9599,3.3917624950408936
0,9649,3.3917624950408936
0,9699,3.3917624950408936
0,9749,3.3917624950408936
0,9799,3.3917624950408936
0,9849,3.3917624950408936
0,9899,3.3917624950408936
0,9949,3.3917624950408936
0,9999,3.3917624950408936
0,10049,3.3917624950408936
0,10099,3.3917624950408936
0,10149,3.3917624950408936
0,10199,3.3917624950408936
0,10249,3.3917624950408936
0,10299,3.3917624950408936
0,10349,3.3917624950408936
0,10399,3.3917624950408936
0,10449,3.3917624950408936
0,10499,2.3917624950408936
0,10549,3.3917622566223145
0,10599,3.3917624950408936
0,10649,3.3917624950408936
0,10699,3.3917624950408936
0,10749,3.3917624950408936
0,10799,3.3917624950408936
0,10849,3.3917624950408936
0,10899,3.3917624950408936
0,10949,3.3917624950408936
0,10999,3.3917624950408936
0,11049,3.3917624950408936
0,11099,3.3917624950408936
0,11149,3.3917624950408936
0,11199,3.3917624950408936
0,11249,3.3917624950408936
0,11299,3.3917624950408936
0,11349,3.3917624950408936
0,11399,3.3917624950408936
0,11449,3.3917624950408936
0,11499,3.3917624950408936
0,11549,3.3917624950408936
0,11599,3.3917624950408936
0,11649,3.3917624950408936
0,11699,3.3917624950408936
0,11749,3.3917624950408936
0,11799,3.3917624950408936
0,11849,3.3917624950408936
0,11899,3.3917624950408936
0,11949,3.3917624950408936
0,11999,3.3917624950408936
0,12049,3.3917624950408936
0,12099,3.3917624950408936
0,12149,3.3917624950408936
0,12199,2.3917624950408936
0,12249,3.3917624950408936
0,12299,3.3917624950408936
0,12349,3.3917624950408936
0,12399,3.3917624950408936
0,12449,3.3917624950408936
0,12499,3.3917624950408936
0,12549,3.3917624950408936
0,12599,3.3917624950408936
0,12649,3.3917624950408936
0,12699,3.3917624950408936
0,12749,3.3917624950408936
0,12799,3.3917624950408936
0,12849,3.3917624950408936
0,12899,3.3917624950408936
0,12949,3.3917624950408936
0,12999,2.3917624950408936
0,13049,3.3917624950408936
0,13099,3.3917624950408936
0,13149,3.3917624950408936
0,13199,3.3917624950408936
0,13249,2.3917624950408936
0,13299,3.3917624950408936
0,13349,3.3917624950408936
0,13399,3.3917624950408936
0,13449,3.3917624950408936
0,13499,3.3917624950408936
0,13549,3.3917624950408936
0,13599,3.3917624950408936
0,13649,3.3917624950408936
0,13699,3.3917624950408936
0,13749,3.3917624950408936
0,13799,3.3917624950408936
0,13849,3.3917624950408936
0,13899,2.3917624950408936
0,13949,2.3917624950408936
0,13999,3.3917624950408936
0,14049,3.3917624950408936
0,14099,3.3917624950408936
0,14149,3.3917624950408936
0,14199,3.3917624950408936
0,14249,3.3917624950408936
0,14299,3.3917624950408936
0,14349,3.3917624950408936
0,14399,3.3917624950408936
0,14449,3.3917624950408936
0,14499,3.3917624950408936
0,14549,3.3917624950408936
0,14599,3.3917624950408936
0,14649,3.3917624950408936
0,14699,3.3917624950408936
0,14749,3.3917624950408936
0,14799,3.3917624950408936
0,14849,3.3917624950408936
0,14899,3.3917624950408936
0,14949,3.3917624950408936
0,14999,3.3917624950408936
0,15049,3.3917624950408936
0,15099,3.3917624950408936
0,15149,3.3917624950408936
0,15199,3.3917624950408936
0,15249,3.3917624950408936
0,15299,3.3917624950408936
0,15349,3.3917624950408936
0,15399,3.3917624950408936
0,15449,3.3917624950408936
0,15499,3.3917624950408936
0,15549,3.3917624950408936
0,15599,3.3917624950408936
0,15649,3.3917624950408936
0,15699,3.3917624950408936
0,15749,3.3917624950408936
0,15799,3.3917624950408936
0,15849,3.3917624950408936
0,15899,3.3917624950408936
0,15949,3.3917624950408936
0,15999,3.3917624950408936
0,16049,2.3917624950408936
0,16099,3.3917624950408936
0,16149,3.3917624950408936
