epoch,step,test_loss,train_loss
0,49,,3.204197406768799
0,99,,2.8053388595581055
0,149,,2.7142386436462402
0,199,,2.681589126586914
0,249,,2.6641733646392822
0,299,,2.596806526184082
0,349,,2.6181561946868896
0,399,,2.596390724182129
0,449,,2.5569984912872314
0,499,,2.615586519241333
0,549,,2.549201488494873
0,599,,2.602609872817993
0,649,,2.5069680213928223
0,699,,2.589651346206665
0,749,,2.6559150218963623
0,799,,2.5476152896881104
0,849,,2.5328691005706787
0,899,,2.5393784046173096
0,949,,2.4811830520629883
0,999,,2.542982816696167
0,1049,,2.5425920486450195
0,1099,,2.5366806983947754
0,1149,,2.6126325130462646
0,1199,,2.5124683380126953
0,1249,,2.508099317550659
0,1299,,2.642422676086426
0,1349,,2.486374855041504
0,1399,,2.575439453125
0,1449,,2.496650218963623
0,1499,,2.503957986831665
0,1549,,2.5384039878845215
0,1599,,2.4891252517700195
0,1649,,2.521038055419922
0,1699,,2.5542075634002686
0,1749,,2.533611297607422
0,1799,,2.493701219558716
0,1849,,2.5556583404541016
0,1899,,2.4497430324554443
0,1949,,2.4871444702148438
0,1999,,2.4852771759033203
0,2049,,2.455258846282959
0,2099,,2.5663108825683594
0,2149,,2.482165813446045
0,2199,,2.4861109256744385
0,2249,,2.521960735321045
0,2299,,2.518481969833374
0,2349,,2.48614764213562
0,2399,,2.4418067932128906
0,2449,,2.491414785385132
0,2499,,2.5186350345611572
0,2537,2.5058999061584473,
1,2549,,2.5738039016723633
1,2599,,2.527118444442749
1,2649,,2.520914077758789
1,2699,,2.471322774887085
1,2749,,2.4849720001220703
1,2799,,2.5187487602233887
1,2849,,2.4907350540161133
1,2899,,2.5313518047332764
1,2949,,2.4926068782806396
1,2999,,2.4667036533355713
1,3049,,2.5410470962524414
1,3099,,2.5141422748565674
1,3149,,2.5431418418884277
1,3199,,2.4977402687072754
1,3249,,2.5144782066345215
1,3299,,2.506331205368042
1,3349,,2.4562973976135254
1,3399,,2.4666388034820557
1,3449,,2.530287742614746
1,3499,,2.5078792572021484
1,3549,,2.4542717933654785
1,3599,,2.4816854000091553
1,3649,,2.4966909885406494
1,3699,,2.4698667526245117
1,3749,,2.4984915256500244
1,3799,,2.465266466140747
1,3849,,2.4564805030822754
1,3899,,2.5160293579101562
1,3949,,2.4771151542663574
1,3999,,2.4969513416290283
1,4049,,2.490767478942871
1,4099,,2.530381917953491
1,4149,,2.4666194915771484
1,4199,,2.4909746646881104
1,4249,,2.4513344764709473
